Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/24/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Rwanda,RWA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-9.98552822,-9.732272069,-9.442836469,-13.2959479,-14.94211288,-14.68885673,-12.84370478,-10.09406657,-7.109261939,23.08248915,25.81403763,48.0463097,28.12952243,24.18596237,34.17149059,34.64182344,22.52170767,22.5397974,25.75976845,32.09117221,37.77134588,53.07525326,70.24240232,73.1186686,99.80101302,118.5962373,136.8487699,163.5672938,172.7206946,161.975398,204.142547,193.4515195,197.7568741
South Asia,SAS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,6.743790059,11.41360241,17.0097111,24.13603874,33.30347511,39.65091973,46.87172981,50.54228746,61.25438709,66.75719201,70.3168153,76.1661865,81.8008722,96.4186549,104.6024608,118.2729654,137.9700339,151.3310479,173.0029395,188.0731166,205.4293482,231.5024108,240.4760569,265.986781,271.4433082,282.6607919,305.6168474,325.6732386,320.1619667,286.3548466,320.5039538,342.1958395,
Saudi Arabia,SAU,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2.140927066,9.816315347,15.63404069,25.79670192,24.87451215,32.55754845,34.10710558,43.47207295,46.2405974,52.52151652,58.58834868,68.90017498,77.29781203,88.04643784,99.18166224,110.8891653,123.0432435,141.7971574,155.3258659,179.9701325,192.8151773,210.1396597,214.6557271,236.9272685,251.6020294,250.4867991,246.9327141,233.5429925,233.8199887,228.28524,236.1149687,248.0466218,258.1995074
Sudan,SDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-10.8768576,-15.60200548,-39.69845621,-11.37822825,-17.10251046,-18.29642187,-1.199321887,-11.24476987,-1.837757899,8.204083105,18.08902034,44.23604098,48.12256529,65.383783,95.98542779,139.4856442,159.6919636,177.2904343,187.2132448,204.9668158,192.8166931,216.0077911,217.8437455,233.9363007,288.8580291,331.7973597,326.8756312,330.7387101,323.3750541,285.0003607,315.071779,286.0012985,283.66217
Senegal,SEN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0.558186739,10.51251691,7.924560217,10.2165088,16.47496617,25.6385318,38.21464817,55.08711096,71.12229364,68.7161705,90.84066306,97.99137348,92.12618403,118.9022327,143.0776387,137.4069689,162.9778417,172.4797023,178.7635318,195.0524357,216.2297023,211.3667118,231.5333221,254.4528078,289.7834912,335.3941137,331.4402909,353.9580514,366.3565629,357.3029432,416.8893775,422.564276,408.4531461
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,5.785163137,8.055434432,24.72336499,31.59737363,30.6352336,34.35487642,33.32259023,29.76851764,30.83903666,43.82903293,45.05279921,42.87447627,34.10746899,40.6809866,31.86057975,32.61228127,37.00084049,35.6159276,38.27769036,54.48177148,62.23323917,58.49684974,66.31340803,70.22990249,74.37863765,67.41520845,79.78147256,71.33739044,76.63690194,70.24443728,75.96419386,76.17810808,80.32083973
Solomon Islands,SLB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.757044458,13.9636819,15.52911709,18.72260488,7.764558547,8.954289292,12.2730119,15.52911709,15.52911709,47.65184721,62.11646838,69.88102693,74.07639324,79.39887289,87.16343143,87.7269881,102.6925485,105.5729493,105.2598622,124.420789,133.4376957,132.8115216,146.086412,134.4395742,108.8916719,102.6299311,108.5785848,121.9160927,125.6105197,129.1170946,140.2629931,153.6005009,162.2417032
Sierra Leone,SLE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,32.30964065,-18.10986228,-20.10447997,-17.47665031,-10.57463986,1.013139148,-1.535539022,3.561817318,6.427101472,-31.20151971,-13.53490581,-8.690834257,-3.055247744,-3.086908343,-10.08390059,13.58239671,5.429792623,2.75447206,3.561817318,12.87003324,38.54677853,56.10258034,79.81636853,91.53078993,60.58255501,66.13899003,62.30805762,61.32657907,58.11302834,64.6984328,68.13360773,74.5923698,70.15988602
El Salvador,SLV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,27.56266872,43.57886618,55.97763209,80.91785577,97.82105669,76.1357501,115.9159275,126.2630158,124.5738527,123.5750096,132.6841496,133.5595835,153.7061319,163.2857694,171.1338218,184.8669495,199.9035866,173.2819128,165.9005013,159.1901273,170.7211724,169.7608947,155.6266872,162.564597,180.0964134,182.5568839,155.6382568,173.7755496,212.5337447,156.6139607,190.4512148,205.3605862,223.1623602
San Marino,SMR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-24.15166481,-40.06691094,-38.48972439,-38.71276087,-37.07184961,-34.74589772,-34.66624184,-33.3598853,-31.38441931,0.446072965,4.938664967,16.98263502,18.91030747,18.17747332,20.32818225,25.37836546,25.55360841,22.11247411,23.89676597,26.20678668,26.73251553,25.68105783,26.28644257,23.53034889,29.95061335,32.24470288,30.60379162,31.71897403,39.31814561,45.05336944,47.61828899,37.99585789,38.31448144
Serbia,SRB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-0.560189762,-0.022342485,-0.4667253,0.483634435,6.712268505,13.78962883,17.37212598,17.92152735,15.52061193,18.72387408,22.83119654,23.63735937,31.07483984,38.10656573,41.23815651,41.69167521,45.48534321,53.52093779,46.73050728,53.6336754,53.81314993,58.75228896,67.26926397,74.01633647,70.48715324,73.58615414,76.0056243,80.04266035,84.43349331,68.21994416,73.70782713,72.24085778,
South Sudan,SSD,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-0.535537163,-0.010494449,-0.454571095,0.495223821,6.723988081,13.80048091,17.38544343,17.93609005,15.5380061,18.81725899,22.93623005,23.72420493,31.15809328,38.24862396,41.35797393,41.83000449,45.58348617,53.62605744,46.85554631,53.73749024,53.88673667,58.8459271,67.33968792,74.11031689,70.5936729,73.70683408,76.1303073,80.14283094,84.53880032,68.33722746,73.8310475,72.36896136,
Small states,SST,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-3.770075047,-14.46072672,-17.3192907,-12.47654986,-15.02480547,-11.7433001,-8.375471591,-10.09896336,-10.85921759,-6.918128677,-4.407796719,-6.414596252,0.982001161,2.629826477,7.75376224,14.91261797,20.13152718,21.72068889,17.69313687,26.41823265,25.86961634,29.56310978,32.769123,34.50452198,29.86050165,32.08462542,34.98800067,38.01778196,34.15243841,29.81520816,35.68518688,35.90120782,
Sao Tome and Principe,STP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,32.72727273,12.72727273,9.87012987,33.76623377,37.4025974,42.5974026,42.5974026,45.45454545,49.87012987,43.11688312,43.8961039,66.23376623,88.05194805,114.5454545,132.2077922,149.6103896,153.5064935,172.987013,198.4415584,222.5974026,233.5064935,249.6103896,251.1688312,242.8571429,262.3376623,276.6233766,279.2207792,274.5454545,333.5064935,355.8441558,363.6363636,432.2077922,456.1038961
Suriname,SUR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,14.06050665,11.59103335,12.09221797,12.71186441,14.91707673,13.44997266,16.78512849,18.68051759,16.21104429,34.86422453,38.53654091,1.858939311,12.47494077,26.98195735,53.85456534,39.51157281,28.87734646,33.00528522,32.24895207,59.39493348,78.19391289,122.7264443,108.4654638,138.8008019,148.3141972,169.7375615,123.2276289,95.94496082,142.4548934,137.2790231,137.6252962,131.3832695,139.5297977
Slovak Republic,SVK,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-13.13960719,-18.85605137,-20.553863,-25.12457711,-24.52993892,-24.15666118,-24.85571158,-26.33315244,-27.61628434,-31.24695877,-30.77306264,-30.87500062,-30.10914621,-31.04324776,-30.35871281,-30.36151693,-31.82856606,-32.13553462,-38.61156518,-34.19128381,-37.51020617,-40.45766522,-40.00686184,-43.94433989,-43.07374338,-41.53098304,-37.78336036,-38.62228681,-42.63052762,-46.19852173,-39.5986151,-41.35498333,-42.49642475
Slovenia,SVN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-7.191753403,-11.39711769,-6.723378703,-6.073525487,-0.069388844,4.958633574,8.287963704,7.037630104,2.997731519,0.329597011,12.72884975,14.79783827,13.78436082,16.08420069,17.66813451,19.72711503,19.57699493,26.02148385,12.69148652,14.50960769,7.301174273,3.544835869,3.508807046,-5.723245263,-4.596343742,0.248198559,2.403255938,2.370563117,-1.830797972,-10.45302909,-8.18788364,-12.38390713,-19.42554043
Sweden,SWE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0.865419785,5.331650913,5.468332986,10.15245039,9.627423219,18.57528627,8.146146563,10.26060599,7.951711501,1.474101285,1.603958005,3.93140345,4.403052858,1.617258693,-4.565461263,-3.576835101,-7.523639348,-9.50299178,-17.88820071,-7.452935689,-15.19043611,-19.97413366,-23.0551681,-25.13725085,-24.92408982,-25.39381413,-26.70690708,-30.99690409,-31.50180522,-33.8570771,-30.20498811,-36.63167069,-38.06044463
Eswatini,SWZ,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-1.384615385,-17.43891403,-25.8280543,32.0361991,28.23529412,2.687782805,4.597285068,6.606334842,14.45248869,-0.7239819,0.588235294,-2.108597285,-9.167420814,-10.12669683,-10.43438914,-9.683257919,-6.615384615,-8.343891403,-5.058823529,-22.61538462,-25.90045249,-26.66063348,-12.92307692,-11.1040724,-7.63800905,1.42081448,0.452488688,0.461538462,6.226244344,4.524886878,12.74208145,22.40723982,25.80995475
Sint Maarten (Dutch part),SXM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,42.1250942,19.78146194,20.3089676,19.85681989,27.54333082,32.32856066,40.46721929,43.14242653,47.40015072,186.6993218,213.8281839,184.1371515,185.9080633,299.7362472,263.7151469,299.3594574,226.1492087,248.5681989,285.2675207,246.948003,197.0987189,238.6963075,206.2547099,249.924642,268.6134137,310.5124341,325.2072344,278.5606631,303.014318,323.9261492,331.2735494,353.089676,366.2019593
Syrian Arab Republic,SYR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,9.417514559,8.712738688,11.71545962,17.81271021,22.7491713,31.88550271,31.29950248,39.41957495,36.97497834,39.07809498,39.41624196,38.85417866,39.31988825,45.5307635,78.18770187,86.54774963,97.01424702,102.0340329,89.09415394,89.95012635,77.7483532,39.76438791,-5.487010429,-18.23478793,-22.40284334,-25.29466661,-18.76291534,-13.19773114,-17.97754171,-22.53495094,-23.13731313,-23.36274444,-22.44768721
Turks and Caicos Islands,TCA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2,2,0,2,0,-2,2,14,16,254,268,418,454,460,572,752,948,1074,1206,1364,1016,1058,1240,1418,1498,1660,1664,1730,2068,1660,1848,1856,1962
Chad,TCD,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,21.44680851,4.595744681,-45.78723404,-39.23404255,-37.40425532,-34.72340426,-32.21276596,-31.14893617,-29.53191489,3.063829787,2.893617021,11.57446809,68.29787234,93.74468085,104.7659574,112.7659574,141.4468085,106.8085106,112.1276596,121.4468085,192.893617,418.5957447,463.7021277,497.4042553,581.6595745,606.4255319,820.2553191,862.4255319,906.3404255,810.9361702,832,966.8085106,994.212766
East Asia & Pacific (IDA & IBRD countries),TEA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,6.166985479,11.28188643,20.8050797,27.93705138,41.83057665,42.84328706,48.0467977,50.61600295,49.20514253,57.73939723,65.52109578,77.82801146,102.6461058,130.5662256,158.2468574,183.7276287,207.2697524,216.0263079,236.2618376,267.129028,299.7776426,312.2979358,330.3226759,337.5111261,334.433085,336.0946342,346.847025,370.3402435,383.9492461,389.5792022,415.0784635,417.0531535,
Europe & Central Asia (IDA & IBRD countries),TEC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-3.268245817,-11.15812587,-18.57643929,-26.44237188,-27.95946308,-30.15367173,-33.46251393,-34.17088324,-34.14465691,-32.92214126,-33.15513846,-32.87149984,-29.68985012,-29.61894714,-29.41898898,-26.79642062,-25.67784975,-25.39291915,-30.88993801,-27.38984496,-23.85860893,-24.59224492,-26.28685923,-28.51166625,-29.59329167,-29.10828971,-27.20468822,-25.16825779,-24.76713455,-27.26139229,-22.04729593,-23.05411237,
Togo,TGO,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-7.459917848,-29.38916126,-45.56777527,-0.967271764,-2.332052471,49.6488671,12.52153173,38.62461905,79.38253611,65.73472903,49.19835696,58.81807341,90.40678415,82.50960647,73.71140851,61.83914138,61.33563005,110.5207367,259.1625812,234.5435272,206.9961574,193.1363456,151.9279184,129.7071684,104.6906055,177.5142441,141.2084272,164.1579436,162.0643964,193.5471048,225.957334,235.245793,230.2769312
Thailand,THA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,9.038984027,19.54570192,35.7133195,51.41053241,71.46963184,92.8036265,96.49639751,75.12496762,83.00608087,83.31772658,92.41060896,104.505965,112.7351106,131.81628,140.315966,144.1194698,149.3475049,150.5092555,143.2167248,158.2545743,158.6389933,177.5944348,189.3613675,185.5633164,193.3345357,189.4235498,190.400536,187.9323272,198.2650813,187.7783918,180.4928868,189.2777936,187.4858307
Tajikistan,TJK,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-5.60848536,-30.56060508,-52.94260858,-70.87742648,-75.28403558,-78.08462637,-75.84480296,-73.90768032,-75.68898916,-77.40294099,-77.75027592,-77.63990781,-77.14568591,-72.79831851,-74.10488217,-71.68165292,-67.13140297,-69.23813543,-75.24913978,-75.07871843,-74.98701552,-71.58021165,-70.8352269,-61.30542751,-58.68012725,-53.61861326,-43.73092904,-33.42206064,-26.63766799,-23.82733883,-23.89144972,-25.47068753,-24.46114393
Turkmenistan,TKM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-15.23510848,-38.10254345,-41.25067296,-25.67394264,-24.70378914,-31.52681545,-31.05497901,-28.6397717,-15.61108947,-13.90670069,-11.83245867,-5.415176676,5.378847896,12.31961448,15.76515851,20.27474187,33.02986401,35.54880531,19.55473171,34.92508831,44.74151854,49.46360338,42.84760733,38.27608997,43.4192385,43.55689393,43.555362,41.73191987,43.29887206,45.97472742,42.8852492,45.79505316,44.41280874
Latin America & the Caribbean (IDA & IBRD countries),TLA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.377912983,6.080663406,10.2040385,15.45818306,18.5133386,26.17583519,33.66464527,39.43178662,38.50334584,43.51508903,43.97389347,44.68866325,47.76792428,54.92809061,59.75871246,64.48426439,70.02502736,74.84431715,69.7401722,82.11816642,88.79438284,98.10963943,101.8791225,103.1536647,101.3270005,97.6211769,96.11652809,90.41593042,89.38957746,69.93278329,86.51011565,89.83870354,
Timor-Leste,TLS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,5.882352941,11.76470588,11.76470588,17.64705882,17.64705882,17.64705882,17.64705882,3700,9517.647059,13329.41176,7217.647059,6129.411765,15423.52941,30241.17647,20464.70588,19952.94118,18329.41176,18182.35294,19735.29412,19570.58824,21711.76471,36888.23529,44517.64706,43664.70588,40794.11765,38770.58824,40388.23529,39917.64706,38405.88235,38129.41176,39064.70588,41788.23529,41247.05882
Middle East & North Africa (IDA & IBRD countries),TMN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.722400926,13.60793096,19.13154533,28.04874064,32.81112954,35.52184371,42.53518779,39.65191154,44.87745097,51.7383532,59.3846118,63.29358894,67.8772046,78.13804172,91.76612984,101.6775588,109.5102751,116.8647361,124.7610303,129.7831279,130.66441,142.8129702,146.6528304,152.9376664,151.0765065,155.1381498,167.6412325,174.5802723,170.3233114,158.4288141,176.2198996,182.7691997,
Tonga,TON,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,6.02006689,11.48272018,13.04347826,57.41360089,29.87736901,47.93756968,59.6432553,67.00111483,66.88963211,12.7090301,7.023411371,18.06020067,39.91081382,24.63768116,35.11705686,48.38350056,27.31326644,37.90412486,45.81939799,40.69119287,33.77926421,31.66109253,33.11036789,46.9342252,50.16722408,59.6432553,97.10144928,75.36231884,110.7023411,114.2697882,124.6376812,137.1237458,145.2619844
South Asia (IDA & IBRD),TSA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,6.743790059,11.41360241,17.0097111,24.13603874,33.30347511,39.65091973,46.87172981,50.54228746,61.25438709,66.75719201,70.3168153,76.1661865,81.8008722,96.4186549,104.6024608,118.2729654,137.9700339,151.3310479,173.0029395,188.0731166,205.4293482,231.5024108,240.4760569,265.986781,271.4433082,282.6607919,305.6168474,325.6732386,320.1619667,286.3548466,320.5039538,342.1958395,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-0.535537163,-0.010494449,-0.454571095,0.495223821,6.723988081,13.80048091,17.38544343,17.93609005,15.5380061,18.81725899,22.93623005,23.72420493,31.15809328,38.24862396,41.35797393,41.83000449,45.58348617,53.62605744,46.85554631,53.73749024,53.88673667,58.8459271,67.33968792,74.11031689,70.5936729,73.70683408,76.1303073,80.14283094,84.53880032,68.33722746,73.8310475,72.36896136,
Trinidad and Tobago,TTO,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2.08075147,4.821407428,2.214942574,12.99522438,9.065003749,17.39353515,17.21671863,41.71606741,45.64865612,51.03050874,71.53254134,85.47026088,114.2510952,127.4286616,176.431306,204.3304259,211.1899593,204.133086,195.4919683,223.8149741,225.6581284,200.3946797,194.3884438,193.1649367,189.7256976,165.8452066,156.6278565,157.237242,161.956822,135.0088803,126.2201523,120.4159924,114.8336425
Tunisia,TUN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,3.220172618,9.730918937,13.80741242,14.55000846,17.00930784,20.69385683,24.36689795,29.83245896,36.49077678,43.03198511,48.9984769,47.40903706,45.97258419,54.43425283,58.71179557,64.06566255,69.10610932,72.11507869,71.694703,87.70418006,77.77356575,91.1633102,91.02318497,104.4447453,107.9404299,102.1215096,105.0654933,104.3296666,104.712811,94.38009816,109.9448299,106.1797258,113.2171264
Turkiye,TUR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-1.701366868,2.453183086,6.036249594,5.450651467,14.95988595,25.36846406,31.76293008,32.76487906,31.84207541,46.33276101,33.23317711,40.09407209,48.03129205,52.01736815,58.59474496,76.58110205,93.54946197,93.0464895,94.22948022,101.1798326,114.4467947,121.7911981,115.1621964,129.02726,137.0519394,152.1490407,179.1858729,176.4367327,166.5916462,172.4935807,196.8951569,179.5516945,182.4970224
Tuvalu,TUV,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,6.037337429,-1.775687479,3.109852666,2.150021596,41.09516725,68.36396794,57.28271824,36.81432068,27.88789173,49.34971445,57.74823631,79.45961511,89.82099151,161.2420214,196.2470605,216.9074243,199.5824735,201.358161,191.6542688,251.9364592,326.4721409,408.8112492,456.3948745,440.2409176,533.6516773,578.4421942,581.3648798,617.0465998,716.0243797,706.1333205,826.0402169,810.9516725,829.7643615
Uganda,UGA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,1.698385931,3.517224765,4.312213924,-5.914237533,21.86220188,33.05227656,39.80968441,63.35822693,68.1161166,70.09154421,72.99445917,97.16935678,108.3232956,118.0799807,167.3813539,210.3348591,274.2471694,304.2881233,346.2057336,340.3276319,392.8812334,400.373404,407.3476271,458.1907974,547.3982173,595.0975669,622.7896892,695.3143821,717.9113467,718.2727054,812.5993736,769.7904119,769.3567815
Ukraine,UKR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-5.662733133,-17.46175615,-27.94812313,-40.36748004,-41.10630496,-49.55889843,-51.49905537,-53.72169146,-53.75281636,-54.16911348,-54.29114346,-54.21687652,-50.09577431,-53.17831054,-54.67217843,-54.76913026,-53.36812787,-55.36434782,-62.9989611,-59.98556161,-57.58070801,-58.65011883,-59.87685997,-65.7241402,-71.22554579,-71.07871774,-73.83481806,-72.20377147,-73.54153112,-74.71085987,-75.29677178,-82.38985,-82.66197964
Upper middle income,UMC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2.284630043,3.217474449,6.051288369,8.424459766,15.29228436,15.429855,19.04025485,20.47289172,19.44534621,25.46254477,29.30299753,36.10609534,50.54679347,66.03755281,81.14518421,96.12994545,109.7623555,116.0232267,123.1569522,141.1085931,158.8462272,167.2836749,177.1995696,180.0255629,176.1693042,176.7633965,182.9256339,193.6838106,198.8461395,197.7675157,214.1398529,215.2609525,
Uruguay,URY,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,13.20874489,24.40900896,17.62689485,10.49945408,20.97351649,41.80737882,43.91488713,49.80321458,74.78099688,41.34525049,27.27826727,16.87276236,16.47157403,45.87766295,41.11926466,64.49991113,54.94248788,100.63987,98.50950918,63.56041947,97.24500419,124.8584415,93.94154838,70.32983775,74.68704771,73.03405022,62.27560115,74.00655105,81.24571516,75.09331437,116.6950207,121.1715715,123.8859406
United States,USA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-0.894961797,0.67008567,3.048719449,4.700439553,5.775801468,8.886597915,14.36531545,15.27584165,15.61633212,18.96461553,17.93905687,14.91116887,16.23823779,17.98549925,18.14872175,16.18025605,17.84058202,14.16009096,5.808942776,10.79411627,6.503140519,2.090862002,4.839828882,5.222132744,2.99790291,0.910821148,-0.482474203,2.69481153,-0.338285334,-10.38899252,-4.587387502,-3.956408455,-6.055027574
Uzbekistan,UZB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0.208598285,-8.176786851,-8.161378579,-12.3859827,-19.07810039,-16.40097174,-16.32987468,-4.108064392,-3.466939479,2.200410783,3.194205238,6.464591477,0.230341939,2.689564767,-2.518978768,4.219676598,1.262539753,5.923659441,-3.971267092,6.040981311,8.19094369,-4.097661853,-5.550106606,-11.77997613,-16.11173422,-11.0518766,-7.696236471,-4.706640574,-2.070418151,-3.766814179,4.568044338,8.648968271,7.857984223
St. Vincent and the Grenadines,VCT,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-4.452054795,15.75342466,-6.164383562,72.94520548,89.04109589,68.49315068,103.4246575,127.0547945,130.1369863,42.46575342,65.4109589,89.7260274,104.7945205,119.5205479,125.6849315,149.3150685,166.7808219,178.4246575,324.3150685,231.5068493,134.5890411,198.630137,181.1643836,215.0684932,225,245.890411,273.2876712,248.2876712,247.260274,181.5068493,211.6438356,212.6712329,229.7945205
"Venezuela, RB",VEN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2.734778273,3.550834627,7.422886038,19.47295101,16.90682374,30.0937719,30.46460912,32.15765066,28.61724705,34.28294568,39.67763288,44.37139484,39.40467173,45.93760693,52.01518444,54.98324701,52.04579508,59.97385422,61.09007036,72.34630581,68.60927269,88.91816722,88.11224942,87.09342193,71.50695027,58.83755594,48.13825872,37.2260518,16.49474988,-29.48906547,-30.61181317,-24.10997605,-17.53131985
British Virgin Islands,VGB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0.546448087,1.092896175,-1.639344262,0.546448087,-1.639344262,27.86885246,31.69398907,34.9726776,36.61202186,51.36612022,50.81967213,68.85245902,87.97814208,93.98907104,103.8251366,144.8087432,165.5737705,200,246.4480874,285.2459016,201.6393443,211.4754098,257.3770492,282.5136612,291.8032787,321.8579235,266.6666667,372.1311475,333.3333333,251.3661202,288.5245902,290.1639344,311.4754098
Virgin Islands (U.S.),VIR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,VNM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,0.694096775,5.44292415,23.463679,45.1493426,66.9531193,87.99718084,116.8323329,142.3962865,148.3068024,174.7101854,201.7017036,255.0970909,277.2605536,346.6517608,388.5371959,401.2000875,455.3887282,511.1507522,584.1966608,661.7619754,661.6171288,658.936496,692.6123411,769.2254599,875.5525312,990.9898656,1019.905218,1279.737526,1547.488274,1611.249423,1557.982842,1479.219384,1712.761562
